Planet_Name,Planet_Radius,Planet_Mass,Orbital_Period,Semi_Major_Axis,Equilibrium_Temp,Planet_Density,Stellar_Temp,Stellar_Luminosity,Stellar_Metallicity,Stellar_Flux,Habitability_Score_Index,Stellar_Compatibility_Index,Orbital_Stability_Factor,StarType_A,StarType_F,StarType_G,StarType_K,StarType_M,Target_Habitable
TOI-824 b,2.926,18.467,1.392978,0.02177,1253.0,4.03,4600.0,0.19499792949034692,-0.092,410.5799566430266,0.09744474898831156,0.734640347818805,0.13783418937047168,False,False,False,True,False,0
TOI-836 b,1.704,4.53,3.81673,0.0422,871.0,5.02,4552.0,0.9413067829119811,-0.284,528.2779502716187,0.11157567339364136,0.7160416889765631,0.16048340164940444,False,False,False,True,False,1
TOI-836.01,2.587,9.6,8.59545,0.075,665.0,3.06,4552.0,0.9413067829119811,-0.284,167.31368341841116,0.15879844951046948,0.7160416889765631,0.11792827078633662,False,False,False,True,False,1
TOI-837 b,9.16894621,120.45696625,8.3249113,0.0888,995.3,0.89,5995.0,1.3399851948997974,0.01,169.91002212656122,0.10108893007587148,0.9895903372777227,0.1294446988410431,False,True,False,False,False,1
TOI-858 B b,14.06727078,349.6112477,3.2797178,0.04435,1529.0,0.69,5842.0,1.78998750747407,0.153,909.582317125837,0.045212436723062716,0.9990901919043661,0.03378541707577686,False,False,True,False,False,0
TOI-892 b,11.99363,301.9385,10.62656,0.092,1397.0,1.42,6261.0,1.9784731875085524,0.24,233.72394418293595,0.07653584706703097,0.9494788726539978,0.036196868429547696,False,True,False,False,False,0
TOI-905 b,13.125739,211.99261,3.739494,0.04666,1192.0,0.515,5570.0,0.7299951924762005,0.14,335.1437300788798,0.06895432671261623,0.9904318466552283,0.013480387706333339,False,False,False,True,False,0
TOI-908 b,3.186,16.137,3.183792,0.041657,1317.0,2.742,5626.0,0.9413067829119811,0.08,542.1319589981828,0.08578952934582766,0.9948789353690611,0.021356755167438023,False,False,True,False,False,0
TOI-912 b,1.93,5.1,4.6780691,0.041,551.0,4.0,3572.0,0.025699815173047372,-0.19,15.27931936566431,0.38613474641420653,0.33911017573943814,0.37298462075122524,False,False,False,False,True,1
TOI-954 b,9.550068,55.30242,3.6849729,0.04963,1526.0,0.35,5710.0,1.9784731875085524,0.215,802.9071710701431,0.053104094774974464,0.9989729721988732,0.07883695171543342,False,False,False,True,False,0
TOI-969 b,2.765,9.1,1.8237305,0.02636,941.0,2.34,4435.0,0.9413067829119811,0.175,1352.744591520899,0.07164891623024071,0.6697767112801397,0.127897903918682,False,False,False,True,False,0
TrES-5 b,13.383546,568.9157,1.48224686,0.02459,1480.0,1.31,5171.0,0.9413067829119811,0.2,1554.1627219792176,0.038766161735587466,0.9213847702359457,0.04171804789373388,False,False,False,True,False,0
WASP-10 b,12.106,733.625075,3.0927616,0.03781,1370.0,4.14,4675.0,0.9413067829119811,0.03,657.9822095921979,0.05438987135100263,0.7631065925493384,0.12074657222942739,False,False,False,True,False,0
WASP-102 b,14.90794433,197.68926915,2.709813,0.041,1671.0,0.32,5990.0,0.9413067829119811,-0.2,559.635423847789,0.05090000367164267,0.9900621544459833,0.09609008764172569,False,False,False,True,False,0
WASP-103 b,17.127,473.547,0.925542,0.01985,2508.0,0.55,6110.0,1.9784731875085524,0.06,5008.50758503263,0.020858101578727445,0.9758033268768974,0.0750645445588295,False,True,False,False,False,0
WASP-104 b,12.745,404.263,1.7554137,0.02918,1516.0,1.074,5475.0,0.9413067829119811,0.32,1104.2079285053464,0.0438078966477224,0.9798047126314872,0.0304077767925849,False,False,True,False,False,0
WASP-105 b,10.76064,572.094,7.87288,0.075,900.0,2.65,5070.0,0.9413067829119811,0.28,167.31368341841116,0.09932042087057244,0.894588001690401,0.041808553605982304,False,False,False,True,False,0
WASP-110 b,13.19297028,154.78243421,3.7784022,0.054235,1158.0,0.396533,5392.0,0.9413067829119811,-0.15,319.9073933435463,0.07046179813228286,0.9674319212159757,0.17207737867291886,False,False,False,True,False,0
WASP-113 b,15.793481,150.96925,4.54216874538,0.05885,1496.0,0.228,5890.0,0.9413067829119811,0.1,271.71453665528577,0.065576193435269,0.9972163260698456,0.1192196968556314,False,False,True,False,False,0
WASP-114 b,15.008851,562.24127,1.5487743,0.02851,2043.0,0.97,5940.0,0.9413067829119811,0.14,1156.6521678586964,0.03764153422454356,0.9941849731002634,0.10503753850104687,False,False,True,False,False,0
WASP-116 b,13.67495645,203.41018048,6.6132,0.065,1414.0,0.43,6250.0,0.9413067829119811,0.0,222.74178488215358,0.0744274260458411,0.9516979675024321,0.07664701460922017,False,False,False,True,False,0
WASP-118 b,16.14096,163.36462,4.0460435,0.05453,1729.0,0.233,6410.0,0.9413067829119811,0.16,316.45660412471165,0.059431819034874815,0.915064349470876,0.1201711909564895,False,True,False,False,False,0
WASP-119 b,15.6926,390.9309,2.49979,0.0363,1600.0,0.7,5650.0,0.9413067829119811,0.14,713.8196110624797,0.04676490033310713,0.9963657311103974,0.008905134245090405,False,False,True,False,False,0
WASP-121 b,19.52604438,371.85923619,1.27492504,0.02571,2409.0,0.275,6628.0,0.9413067829119811,0.17,1421.9047629946417,0.030811072119443398,0.851670507229441,0.13509150684323531,False,False,False,True,False,0
WASP-124 b,13.89916,190.698,3.37265,0.0449,1400.0,0.43,6050.0,0.9413067829119811,-0.02,466.6842419779678,0.05807624166711827,0.983693524889382,0.025684519249220477,False,True,False,False,False,0
WASP-129 b,10.42437,317.83,5.748145,0.0628,1100.0,1.6,5900.0,0.9413067829119811,0.15,238.6172272923569,0.08464102292184116,0.9966979083805702,3.934720366645252e-06,False,False,True,False,False,0
WASP-130 b,9.97601,390.9309,11.55098,0.1012,833.0,2.34,5625.0,0.9413067829119811,0.26,91.90259185428289,0.12631885465986536,0.9948115069707631,0.015469128331238547,False,False,True,False,False,1
WASP-132 b,10.09929161,136.0305582,7.1335164,0.0674,682.0,0.73,4686.0,0.26599899758559764,0.15,58.54160377872019,0.15317867791304915,0.7672120876480062,0.09516815534540357,False,False,False,True,False,1
WASP-132 c,1.841,6.26,1.01153624,0.01833,1329.0,5.47,4686.0,0.26599899758559764,0.15,789.3405319451105,0.08593346467172495,0.7672120876480062,0.08317492856636143,False,False,False,True,False,0
WASP-133 b,13.56289,368.6828,2.176423,0.0345,1790.0,0.88,5700.0,0.9413067829119811,0.29,790.1840779953671,0.045825154852175844,0.9986489135402514,0.06153815286859559,False,False,True,False,False,0
WASP-138 b,12.21781,387.7526,3.634433,0.0494,1590.0,1.2,6272.0,0.9413067829119811,-0.09,385.5665624537066,0.06215380184852591,0.947214011682935,0.08471136948271096,False,False,False,True,False,0
WASP-139 b,8.9672,37.18611,5.924262,0.062,910.0,0.31,5310.0,0.9413067829119811,0.2,244.8132075193709,0.0922463285490662,0.9524934963343737,0.04274223032599655,False,False,False,True,False,0
WASP-141 b,13.56289,733.625075,3.310651,0.0469,1540.0,1.98,5900.0,0.9413067829119811,0.29,427.74811661856535,0.05866136480477245,0.9966979083805702,0.09780752468696545,False,True,False,False,False,0
WASP-142 b,17.14977,266.9772,2.052868,0.0347,2000.0,0.31,6010.0,0.9413067829119811,0.26,781.1091145988939,0.04139640817821549,0.9881103582002042,0.11818372011814186,False,True,False,False,False,0
WASP-144 b,9.52765,139.8452,2.2783152,0.0316,1260.0,0.95,5200.0,0.9413067829119811,0.18,941.7211402136751,0.05312907785799935,0.9284480140908801,0.08845703929369944,False,False,False,True,False,0
WASP-145 A b,10.0881,282.8687,1.7690381,0.0261,1200.0,1.6,4900.0,0.9413067829119811,-0.04,1379.7903620761656,0.046590591143397135,0.8425623988716936,0.11473786386304194,False,False,False,True,False,0
WASP-147 b,12.498035,87.40325,4.60273,0.0549,1404.0,0.263,5702.0,0.9413067829119811,0.092,312.20685268439615,0.06854778673490304,0.9987172678495435,0.017756932925210567,False,False,True,False,False,0
WASP-149 b,15.24421375,314.96795134,1.332813,0.024,1855.0,0.49,5750.0,0.9413067829119811,0.0,1631.3809062599325,0.034354215371253466,0.9998257929535878,0.015158408711508036,False,False,False,True,False,0
WASP-150 b,11.99363,733.625075,5.644207,0.0694,1460.0,6.840423374999999,6218.0,0.9413067829119811,0.156,195.39888713153698,0.08023376571844971,0.957890103383771,0.14553545080688943,False,True,False,False,False,0
WASP-153 b,17.37395,123.9537,3.332609,0.048,1700.0,0.15,5914.0,0.9413067829119811,0.34,408.37604464728025,0.05361015295351333,0.9958982131800524,0.12205916532797267,False,False,True,False,False,0
WASP-154 b,10.76062147,198.96058278,3.811678,0.044,994.0,0.88,4774.0,0.9413067829119811,0.2,485.9611682560564,0.0679552919043673,0.7993122923650509,0.10559490853806688,False,False,False,True,False,0
WASP-155 b,13.45077684,276.8285425,3.110413,0.043,1468.0,0.62,5660.0,0.9413067829119811,0.0,508.81447724971963,0.05626239320644155,0.9969105599497189,0.0394302440033994,False,False,False,True,False,0
WASP-156 b,6.02802815,41.8,3.8361623,0.0458,934.5,1.05,4987.0,0.38199704203633117,0.305,182.0212337686936,0.11357939351123665,0.8701930266570368,0.05943922348140666,False,False,False,True,False,1
WASP-158 b,11.99363,733.625075,3.656333,0.0517,1590.0,3.1,6350.0,0.9413067829119811,0.24,352.0364648179173,0.06442863669289758,0.929872726379436,0.13837968500053566,False,True,False,False,False,0
WASP-159 b,15.46842,174.8065,3.840401,0.0538,1850.0,0.28,6120.0,0.9413067829119811,0.22,325.0997371425349,0.05854513299397777,0.974342884320645,0.1476434377907012,False,True,False,False,False,0
WASP-160 B b,12.21781,88.35674,3.7684952,0.0452,1119.0,0.284,5298.0,0.9413067829119811,0.27,460.51289745405234,0.06450821281914543,0.9500886338026269,0.06112318806268353,False,False,False,True,False,0
WASP-161 b,12.811887,733.625075,5.4060425,0.0673,1557.0,2.2,6400.0,1.9784731875085524,0.16,436.72109015284946,0.05911239267351595,0.917617885065204,0.1429111948060063,False,False,False,True,False,0
WASP-162 b,11.209,733.625075,9.62468,0.0871,910.0,6.840423374999999,5300.0,0.9413067829119811,0.28,124.0616736029793,0.10799586042412691,0.9504932465612673,0.021505931280468304,False,False,False,True,False,1
WASP-163 b,13.473218,594.3421,1.6096884,0.0266,1638.0,1.42,5500.0,0.8400013808798806,-0.34,1185.504940837587,0.04114627387001213,0.9829724140774105,0.012979384709824805,False,False,False,True,False,0
WASP-164 b,12.643752,676.9779,1.7771255,0.02818,1610.0,1.96,5806.0,0.9413067829119811,-0.01,1183.8663098600664,0.04218852738036116,0.9998257929535878,0.023415330842357286,False,False,True,False,False,0
WASP-165 b,14.12334,209.13214,3.465509,0.04823,1624.0,0.44,5599.0,0.9413067829119811,0.33,404.49206098714046,0.05813729730665147,0.9929050665039783,0.09465444351473963,False,False,True,False,False,0
WASP-166 b,7.06167,32.10083,5.44354,0.0641,1270.0,0.54,6050.0,0.9413067829119811,0.19,229.03900251154698,0.09273197505025564,0.983693524889382,0.07368667843779604,False,True,False,False,False,0
WASP-167 b,17.71022,733.625075,2.0219596,0.0365,2329.0,1.42,7000.0,0.9413067829119811,0.1,706.024213697342,0.040524891135282945,0.7176014921421511,0.19540929749974628,False,True,False,False,False,0
WASP-168 b,16.8135,133.4886,4.153658,0.0519,1340.0,0.16,6000.0,0.9413067829119811,-0.01,349.3295070203038,0.0609818646035465,0.9891077548081656,0.033571314316123126,False,True,False,False,False,0
WASP-169 b,14.616536,178.30263,5.6114118,0.0681,1604.0,0.33,6110.0,0.9413067829119811,0.06,202.92863226526507,0.07258264825408899,0.9758033268768974,0.1260143334745492,False,True,False,False,False,0
WASP-170 b,12.285064,508.528,2.34478022,0.0337,1422.0,1.6,5600.0,0.7699987142771365,0.22,677.404318043738,0.053073537632919617,0.9929838400972322,0.031344723231026585,False,False,False,True,False,0
WASP-171 b,10.98482,344.52772,3.8186244,0.0504,1642.0,1.5,5965.0,0.9413067829119811,0.04,370.4240515795861,0.06448735172395048,0.9922592264101359,0.06808204974441058,False,False,True,False,False,0
WASP-172 b,17.59813,149.3801,5.477433,0.0694,1740.0,0.16,6900.0,0.9413067829119811,-0.1,195.39888713153698,0.06775407296275245,0.7559711990673895,0.17147521711993166,False,True,False,False,False,0
WASP-173 A b,13.4508,733.625075,1.38665318,0.0248,1880.0,2.84,5800.0,0.9413067829119811,0.16,1527.9962062722893,0.036367068915723826,0.9998924502283358,0.023045331435984216,False,False,True,False,False,0
WASP-174 b,16.10730527,104.88337431,4.2337005,0.05503,1528.0,0.135,6399.0,1.9784731875085524,0.06,653.1121380212022,0.04839987860903715,0.9178713865263243,0.09291657820696482,False,False,False,True,False,0
WASP-175 b,13.540472,314.6517,3.0652907,0.04403,1571.0,0.74,6229.0,0.9413067829119811,0.15,485.2995123540554,0.05596376387036739,0.9558060890540316,0.0824186054142023,False,True,False,False,False,0
WASP-176 b,16.869545,271.74465,3.899052,0.0535,1721.0,0.31,5941.0,0.9413067829119811,0.164,328.7546609314524,0.05795168040379761,0.9941131734450027,0.12735618620039202,False,True,False,False,False,0
WASP-177 b,17.71022,161.45764,3.071722,0.03957,1142.0,0.172,5017.0,0.9413067829119811,0.25,600.7887763738221,0.05230475271226554,0.8792433635097825,0.05662915116284896,False,False,False,True,False,0
WASP-180 A b,13.89916,286.047,3.409264,0.048,1540.0,0.61,6600.0,0.9413067829119811,0.1,408.37604464728025,0.059120852971945595,0.8605771587550359,0.10253588399456509,False,True,False,False,False,0
WASP-181 b,13.271456,95.03117,4.5195064,0.05427,1186.0,0.237,5839.0,0.9413067829119811,0.09,319.49503479917735,0.06991415841072739,0.9991734528895176,0.018559256496261643,False,False,True,False,False,0
WASP-182 b,9.52765,47.03884,3.3769848,0.0451,1479.0,0.318,5638.0,0.9413067829119811,0.27,462.5563426774222,0.06440763015545148,0.9956539161200836,0.030309518546953466,False,False,True,False,False,0
WASP-183 b,16.47723,159.55066,4.1117771,0.04632,1111.0,0.21,5313.0,0.9413067829119811,-0.31,438.5223338295023,0.059850861146953455,0.9530861315795482,0.10463837619555019,False,False,True,False,False,0
WASP-184 b,14.90797,181.1631,5.1817,0.0627,1480.0,0.32,6000.0,0.9413067829119811,0.12,239.3787800269006,0.06984946885399049,0.9891077548081656,0.08764437641155394,False,False,True,False,False,0
WASP-185 b,14.01125,311.4734,9.38755,0.0904,1160.0,0.66,5900.0,0.9413067829119811,-0.02,115.17048276455878,0.09699151736925529,0.9966979083805702,0.048511734628932796,False,False,True,False,False,0
WASP-188 b,14.81827249,458.6263913,5.748916,0.072,1666.0,0.78,6850.0,0.9413067829119811,0.0,181.54422042661162,0.074189696060262,0.7746265612409428,0.17741849584831287,False,False,False,True,False,0
WASP-19 b,15.86070769,366.77398168,0.78883852,0.01652,2113.0,0.506,5616.0,0.9050029607131748,0.04,3304.010949249005,0.025823426669445686,0.9941849731002634,0.012122138571556801,False,False,False,True,False,0
WASP-190 b,12.89035,317.83,5.367753,0.0663,1500.0,1.42,6400.0,0.9413067829119811,-0.02,214.09441714380162,0.07555401436029571,0.917617885065204,0.12961742485634495,False,True,False,False,False,0
WASP-192 b,13.78707,731.009,2.8786765,0.0408,1620.0,1.62,5910.0,0.9413067829119811,0.14,565.1321911769536,0.05244467218472738,0.996135486526273,0.0381870967098336,False,False,True,False,False,0
WASP-193 b,14.78464554,35.59678158,6.2463475,0.0668,1250.0,0.06,6080.0,1.8199941833734836,-0.108,407.77421410757285,0.06146142204645767,0.9799364507872741,0.008229680391134388,False,False,False,True,False,0
WASP-194 b,15.47960235,373.13054982,3.183387,0.047,1693.0,0.55,6405.0,0.9413067829119811,0.0,425.9306710008964,0.05488217383651113,0.9163453185798028,0.1341782293696754,False,False,False,True,False,0
WASP-195 b,10.31226224,33.05415433,5.051928,0.063,1522.0,0.16,6300.0,0.9413067829119811,0.0,237.10498310125467,0.07789244153873148,0.9412448230150238,0.11575696441207671,False,False,False,True,False,0
WASP-197 b,14.44837612,403.32424848,5.167228,0.065,1665.0,0.74,6050.0,0.9413067829119811,0.0,222.74178488215358,0.06988491364283952,0.983693524889382,0.13681926041753387,False,False,False,True,False,0
WASP-2 b,12.116929,295.89973,2.152175,0.03144,1311.0,0.914,5180.0,0.4860041749236721,0.12,491.174473905794,0.0606588611750582,0.9236079854304692,0.04670458631484863,False,False,False,True,False,0
WASP-25 b,13.80946422,179.25522155,3.7648337,0.054235,1217.0,0.399185,5697.0,0.9413067829119811,-0.2,319.9073933435463,0.06855023822504865,0.9985430623656276,0.1751731218623842,False,False,False,True,False,0
WASP-36 b,14.874343,733.625075,1.53736596,0.02677,1733.0,1.26,5959.0,0.9413067829119811,-0.26,1311.6828714402325,0.037962388349491664,0.9927462144018447,0.03279190220942312,False,False,False,True,False,0
WASP-39 b,14.336311,89.31023,4.0552941,0.04828,1166.0,0.167,5485.0,0.9413067829119811,0.01,403.6550492976122,0.06344110407750389,0.9811032692830216,0.03922930099644644,False,False,False,True,False,0
WASP-42 b,12.576498,167.49641,4.9816819,0.0561,1021.0,0.464,5315.0,0.9413067829119811,0.29,298.997456622011,0.07560418424724104,0.9534793077356823,0.022558464136999794,False,False,False,True,False,0
WASP-44 b,12.3299,276.5121,2.423804,0.03453,1337.0,0.811,5420.0,0.6342054941215193,-0.003,531.4626552853632,0.05845715673954829,0.9719208684563564,0.028554086728662085,False,False,True,False,False,0
WASP-45 b,10.603714,306.38812,3.126089,0.03963,1153.0,1.418,5150.0,0.4617958226257791,-0.03,293.84981200618273,0.07760211196598206,0.91608979568497,0.06971640701261636,False,False,False,True,False,0
WASP-46 b,13.159366,607.0553,1.43036763,0.02335,1636.0,1.467,5600.0,0.9413067829119811,-0.3,1723.3028352218757,0.03660496694216074,0.9929838400972322,0.07544791148045112,False,False,True,False,False,0
WASP-5 b,12.184,502.15,1.6284279,0.0267,1706.0,1.64,5700.0,0.9413067829119811,0.09,1318.5599783047542,0.04049738651805034,0.9986489135402514,0.017902393555882527,False,False,False,True,False,0
WASP-50 b,13.069694,466.828704,1.9551,0.0293,1394.84,1.325,5400.0,0.9413067829119811,0.07,1095.1922452989345,0.044609027647778014,0.9687468014975299,0.054522380555820024,False,False,False,True,False,0
WASP-52 b,14.24,146.2,1.7497798,0.0272,1315.0,0.29,5000.0,0.9413067829119811,0.03,1270.5938973489297,0.04201507890311354,0.8741462741908828,0.05454010122816041,False,False,False,True,False,0
WASP-53 b,12.038466,677.61356,3.3098443,0.04101,1053.0,2.28,4953.0,0.34400123362459484,0.22,204.41949417207155,0.08624392519168621,0.8596327636025423,0.07477061901836544,False,False,False,True,False,0
WASP-55 b,14.72860064,186.2474465,4.465631,0.054235,1342.0,0.342159,6096.0,0.9413067829119811,-0.03,319.9073933435463,0.06542469207948391,0.9777786146112598,0.02807189738029657,False,False,False,True,False,0
WASP-57 b,11.76945,204.68252,2.83891856,0.03769,1338.0,0.693,5600.0,0.9413067829119811,-0.25,662.1757849920104,0.05510449505726066,0.9929838400972322,0.05154023234876941,False,False,False,True,False,0
WASP-59 b,8.687,274.276,7.919585,0.0697,670.0,2.4,4650.0,0.9413067829119811,-0.15,193.72079605687097,0.10843557244946414,0.7537066839412626,0.14216815157389603,False,False,False,True,False,1
WASP-6 b,12.5428494,148.42586607,3.3610026,0.054235,1167.0,0.440298,5438.0,0.9413067829119811,-0.15,319.9073933435463,0.07142384671173783,0.9746382632389692,0.27269666375961893,False,False,False,True,False,0
WASP-64 b,14.247,403.945,1.5732918,0.02648,1689.0,0.823,5400.0,0.9506047936562815,-0.08,1353.770706145059,0.03835381206855267,0.9687468014975299,0.00029968700753257296,False,False,True,False,False,0
