planet_name,host_star_name,_habitability_prob,_predicted_habitable,_habitability_rank,habitable_binary
Kepler-2001 c,Kepler-2001,5.799088e-06,0,4499,0
Kepler-202 b,Kepler-202,5.799088e-06,0,4500,0
Kepler-202 c,Kepler-202,5.799088e-06,0,4501,0
Kepler-203 b,Kepler-203,5.799088e-06,0,4502,0
HD 213519 b,HD 213519,5.799088e-06,0,3978,0
HD 213885 b,HD 213885,5.799088e-06,0,3979,0
HD 213885 c,HD 213885,5.799088e-06,0,3980,0
Kepler-204 b,Kepler-204,5.799088e-06,0,4503,0
HD 215152 b,HD 215152,5.799088e-06,0,3981,0
Kepler-213 c,Kepler-213,5.799088e-06,0,4510,0
HD 46375 b,HD 46375,5.799088e-06,0,4005,0
Kepler-330 c,Kepler-330,5.799088e-06,0,4616,0
Kepler-207 d,Kepler-207,5.799088e-06,0,4504,0
Kepler-208 b,Kepler-208,5.799088e-06,0,4505,0
HD 215497 b,HD 215497,5.799088e-06,0,3982,0
Kepler-33 c,Kepler-33,5.799088e-06,0,4615,0
Kepler-209 b,Kepler-209,5.799088e-06,0,4506,0
Kepler-329 b,Kepler-329,5.799088e-06,0,4614,0
Kepler-21 b,Kepler-21,5.799088e-06,0,4507,0
Kepler-210 b,Kepler-210,5.799088e-06,0,4508,0
Kepler-211 b,Kepler-211,5.799088e-06,0,4509,0
Kepler-498 b,Kepler-498,5.799088e-06,0,4689,0
Kepler-168 c,Kepler-168,5.799088e-06,0,4399,0
Kepler-5 b,Kepler-5,5.799088e-06,0,4691,0
Kepler-678 b,Kepler-678,5.799088e-06,0,4764,0
Kepler-685 b,Kepler-685,5.799088e-06,0,4769,0
WASP-169 b,WASP-169,5.799088e-06,0,5322,0
Kepler-683 b,Kepler-683,5.799088e-06,0,4768,0
Kepler-682 b,Kepler-682,5.799088e-06,0,4767,0
WASP-168 b,WASP-168,5.799088e-06,0,5321,0
Kepler-680 b,Kepler-680,5.799088e-06,0,4766,0
WASP-167 b,WASP-167,5.799088e-06,0,5320,0
WASP-166 b,WASP-166,5.799088e-06,0,5319,0
TOI-837 b,TOI-837,5.799088e-06,0,5243,0
Kepler-68 b,Kepler-68,5.799088e-06,0,4765,0
K2-208 b,K2-208,5.799088e-06,0,4110,0
Kepler-1476 b,Kepler-1476,5.799088e-06,0,4372,0
K2-168 b,K2-168,5.799088e-06,0,4085,0
K2-207 b,K2-207,5.799088e-06,0,4109,0
Kepler-674 b,Kepler-674,5.799088e-06,0,4763,0
Kepler-148 b,Kepler-148,5.799088e-06,0,4373,0
Kepler-148 c,Kepler-148,5.799088e-06,0,4374,0
K2-204 b,K2-204,5.799088e-06,0,4108,0
Kepler-670 b,Kepler-670,5.799088e-06,0,4762,0
Kepler-669 b,Kepler-669,5.799088e-06,0,4761,0
K2-202 b,K2-202,5.799088e-06,0,4107,0
K2-199 c,K2-199,5.799088e-06,0,4106,0
Kepler-665 b,Kepler-665,5.799088e-06,0,4760,0
Kepler-664 b,Kepler-664,5.799088e-06,0,4759,0
K2-212 b,K2-212,5.799088e-06,0,4111,0
K2-214 b,K2-214,5.799088e-06,0,4112,0
Kepler-1468 c,Kepler-1468,5.799088e-06,0,4371,0
Kepler-1468 b,Kepler-1468,5.799088e-06,0,4370,0
Kepler-713 b,Kepler-713,5.799088e-06,0,4781,0
WASP-17 b,WASP-17,5.799088e-06,0,5323,0
K2-221 b,K2-221,5.799088e-06,0,4120,0
Kepler-709 b,Kepler-709,5.799088e-06,0,4780,0
Kepler-708 b,Kepler-708,5.799088e-06,0,4779,0
K2-220 b,K2-220,5.799088e-06,0,4119,0
K2-22 b,K2-22,5.799088e-06,0,4118,0
Kepler-704 b,Kepler-704,5.799088e-06,0,4778,0
Kepler-703 b,Kepler-703,5.799088e-06,0,4777,0
K2-219 d,K2-219,5.799088e-06,0,4117,0
Kepler-701 b,Kepler-701,5.799088e-06,0,4776,0
K2-218 b,K2-218,5.799088e-06,0,4116,0
Kepler-7 b,Kepler-7,5.799088e-06,0,4775,0
Kepler-697 b,Kepler-697,5.799088e-06,0,4774,0
Kepler-696 b,Kepler-696,5.799088e-06,0,4773,0
Kepler-695 b,Kepler-695,5.799088e-06,0,4772,0
K2-217 b,K2-217,5.799088e-06,0,4115,0
K2-216 b,K2-216,5.799088e-06,0,4114,0
HD 125595 b,HD 125595,5.799088e-06,0,3929,0
Kepler-691 b,Kepler-691,5.799088e-06,0,4771,0
Kepler-690 b,Kepler-690,5.799088e-06,0,4770,0
K2-215 b,K2-215,5.799088e-06,0,4113,0
HD 125612 c,HD 125612,5.799088e-06,0,3930,0
Kepler-663 b,Kepler-663,5.799088e-06,0,4758,0
K2-199 b,K2-199,5.799088e-06,0,4105,0
Kepler-661 b,Kepler-661,5.799088e-06,0,4757,0
Kepler-639 b,Kepler-639,5.799088e-06,0,4748,0
HD 134606 e,HD 134606,5.799088e-06,0,3934,0
Kepler-636 b,Kepler-636,5.799088e-06,0,4746,0
K2-187 d,K2-187,5.799088e-06,0,4096,0
K2-187 c,K2-187,5.799088e-06,0,4095,0
TOI-871 b,TOI-871,5.799088e-06,0,5246,0
Kepler-633 b,Kepler-633,5.799088e-06,0,4745,0
WASP-162 b,WASP-162,5.799088e-06,0,5316,0
K2-183 c,K2-183,5.799088e-06,0,4094,0
Kepler-63 b,Kepler-63,5.799088e-06,0,4744,0
WASP-161 b,WASP-161,5.799088e-06,0,5315,0
K2-182 b,K2-182,5.799088e-06,0,4093,0
K2-181 b,K2-181,5.799088e-06,0,4092,0
TOI-880 c,TOI-880,5.799088e-06,0,5247,0
Kepler-625 b,Kepler-625,5.799088e-06,0,4743,0
K2-179 b,K2-179,5.799088e-06,0,4091,0
Kepler-623 b,Kepler-623,5.799088e-06,0,4742,0
Kepler-621 b,Kepler-621,5.799088e-06,0,4741,0
K2-178 b,K2-178,5.799088e-06,0,4090,0
WASP-160 B b,WASP-160 B,5.799088e-06,0,5314,0
K2-177 b,K2-177,5.799088e-06,0,4089,0
K2-175 b,K2-175,5.799088e-06,0,4088,0
K2-172 b,K2-172,5.799088e-06,0,4087,0
WASP-16 b,WASP-16,5.799088e-06,0,5313,0
Kepler-638 b,Kepler-638,5.799088e-06,0,4747,0
K2-187 e,K2-187,5.799088e-06,0,4097,0
HD 130322 b,HD 130322,5.799088e-06,0,3931,0
Kepler-641 b,Kepler-641,5.799088e-06,0,4749,0
K2-198 d,K2-198,5.799088e-06,0,4104,0
WASP-165 b,WASP-165,5.799088e-06,0,5318,0
K2-198 b,K2-198,5.799088e-06,0,4103,0
K2-197 b,K2-197,5.799088e-06,0,4102,0
TOI-849 b,TOI-849,5.799088e-06,0,5244,0
Kepler-656 b,Kepler-656,5.799088e-06,0,4756,0
K2-193 b,K2-193,5.799088e-06,0,4101,0
Kepler-654 b,Kepler-654,5.799088e-06,0,4755,0
TOI-858 B b,TOI-858 B,5.799088e-06,0,5245,0
Kepler-653 b,Kepler-653,5.799088e-06,0,4754,0
Kepler-652 b,Kepler-652,5.799088e-06,0,4753,0
WASP-164 b,WASP-164,5.799088e-06,0,5317,0
Kepler-1497 b,Kepler-1497,5.799088e-06,0,4375,0
K2-19 c,K2-19,5.799088e-06,0,4100,0
Kepler-65 c,Kepler-65,5.799088e-06,0,4752,0
Kepler-15 b,Kepler-15,5.799088e-06,0,4376,0
HD 134060 b,HD 134060,5.799088e-06,0,3932,0
K2-19 b,K2-19,5.799088e-06,0,4099,0
Kepler-50 b,Kepler-50,5.799088e-06,0,4692,0
HD 134606 b,HD 134606,5.799088e-06,0,3933,0
K2-188 c,K2-188,5.799088e-06,0,4098,0
Kepler-644 b,Kepler-644,5.799088e-06,0,4751,0
Kepler-642 b,Kepler-642,5.799088e-06,0,4750,0
Kepler-714 b,Kepler-714,5.799088e-06,0,4782,0
Kepler-715 b,Kepler-715,5.799088e-06,0,4783,0
Kepler-1449 b,Kepler-1449,5.799088e-06,0,4369,0
K2-282 b,K2-282,5.799088e-06,0,4142,0
WASP-184 b,WASP-184,5.799088e-06,0,5337,0
Kepler-1378 b,Kepler-1378,5.799088e-06,0,4358,0
Kepler-785 b,Kepler-785,5.799088e-06,0,4811,0
Kepler-783 c,Kepler-783,5.799088e-06,0,4810,0
K2-278 b,K2-278,5.799088e-06,0,4140,0
K2-277 b,K2-277,5.799088e-06,0,4139,0
K2-275 c,K2-275,5.799088e-06,0,4138,0
K2-275 b,K2-275,5.799088e-06,0,4137,0
K2-273 b,K2-273,5.799088e-06,0,4136,0
Kepler-1384 b,Kepler-1384,5.799088e-06,0,4359,0
WASP-182 b,WASP-182,5.799088e-06,0,5336,0
WASP-181 b,WASP-181,5.799088e-06,0,5335,0
K2-270 c,K2-270,5.799088e-06,0,4135,0
K2-27 b,K2-27,5.799088e-06,0,4134,0
Kepler-772 b,Kepler-772,5.799088e-06,0,4809,0
Kepler-771 b,Kepler-771,5.799088e-06,0,4808,0
Kepler-770 c,Kepler-770,5.799088e-06,0,4807,0
Kepler-139 d,Kepler-139,5.799088e-06,0,4360,0
Kepler-77 b,Kepler-77,5.799088e-06,0,4806,0
K2-268 c,K2-268,5.799088e-06,0,4133,0
Kepler-768 b,Kepler-768,5.799088e-06,0,4805,0
ups And b,ups And,5.799088e-06,0,5428,0
WASP-180 A b,WASP-180 A,5.799088e-06,0,5334,0
K2-281 b,K2-281,5.799088e-06,0,4141,0
K2-283 b,K2-283,5.799088e-06,0,4143,0
Kepler-764 b,Kepler-764,5.799088e-06,0,4804,0
HD 110113 c,HD 110113,5.799088e-06,0,3925,0
K2-287 b,K2-287,5.799088e-06,0,4148,0
Kepler-136 b,Kepler-136,5.799088e-06,0,4356,0
Kepler-804 b,Kepler-804,5.799088e-06,0,4819,0
HD 109833 b,HD 109833,5.799088e-06,0,3921,0
HD 109833 c,HD 109833,5.799088e-06,0,3922,0
Kepler-800 b,Kepler-800,5.799088e-06,0,4818,0
TOI-784 b,HD 307842,5.799088e-06,0,5242,0
WASP-188 b,WASP-188,5.799088e-06,0,5340,0
WASP-187 b,WASP-187,5.799088e-06,0,5339,0
WASP-185 b,WASP-185,5.799088e-06,0,5338,0
Kepler-80 b,Kepler-80,5.799088e-06,0,4817,0
Kepler-8 b,Kepler-8,5.799088e-06,0,4816,0
Kepler-799 c,Kepler-799,5.799088e-06,0,4815,0
K2-285 d,K2-285,5.799088e-06,0,4147,0
Kepler-798 b,Kepler-798,5.799088e-06,0,4814,0
K2-285 c,K2-285,5.799088e-06,0,4146,0
Kepler-796 b,Kepler-796,5.799088e-06,0,4813,0
Kepler-137 b,Kepler-137,5.799088e-06,0,4357,0
K2-285 b,K2-285,5.799088e-06,0,4145,0
K2-284 b,K2-284,5.799088e-06,0,4144,0
Kepler-792 b,Kepler-792,5.799088e-06,0,4812,0
HD 110082 b,HD 110082,5.799088e-06,0,3923,0
HD 110113 b,HD 110113,5.799088e-06,0,3924,0
WASP-18 c,WASP-18,5.799088e-06,0,5333,0
WASP-18 b,WASP-18,5.799088e-06,0,5332,0
Kepler-1446 b,Kepler-1446,5.799088e-06,0,4368,0
Kepler-74 b,Kepler-74,5.799088e-06,0,4794,0
K2-249 b,K2-249,5.799088e-06,0,4128,0
Kepler-736 b,Kepler-736,5.799088e-06,0,4793,0
Kepler-735 b,Kepler-735,5.799088e-06,0,4792,0
HD 118203 b,HD 118203,5.799088e-06,0,3927,0
BD-10 3166 b,BD-10 3166,5.799088e-06,0,3723,0
Kepler-731 b,Kepler-731,5.799088e-06,0,4791,0
K2-243 b,K2-243,5.799088e-06,0,4127,0
Kepler-730 b,Kepler-730,5.799088e-06,0,4790,0
Kepler-729 b,Kepler-729,5.799088e-06,0,4789,0
WASP-171 b,WASP-171,5.799088e-06,0,5325,0
WASP-170 b,WASP-170,5.799088e-06,0,5324,0
K2-238 b,K2-238,5.799088e-06,0,4126,0
K2-237 b,K2-237,5.799088e-06,0,4125,0
K2-232 b,K2-232,5.799088e-06,0,4124,0
Kepler-724 b,Kepler-724,5.799088e-06,0,4788,0
K2-231 b,K2-231,5.799088e-06,0,4123,0
K2-230 b,K2-230,5.799088e-06,0,4122,0
Kepler-722 b,Kepler-722,5.799088e-06,0,4787,0
Kepler-721 b,Kepler-721,5.799088e-06,0,4786,0
Kepler-720 b,Kepler-720,5.799088e-06,0,4785,0
K2-229 c,K2-229,5.799088e-06,0,4121,0
Kepler-718 b,Kepler-718,5.799088e-06,0,4784,0
HD 12235 b,HD 12235,5.799088e-06,0,3928,0
K2-250 b,K2-250,5.799088e-06,0,4129,0
Kepler-740 b,Kepler-740,5.799088e-06,0,4795,0
K2-265 b,K2-265,5.799088e-06,0,4132,0
Kepler-742 b,Kepler-742,5.799088e-06,0,4796,0
Kepler-14 b,Kepler-14,5.799088e-06,0,4361,0
K2-261 b,K2-261,5.799088e-06,0,4131,0
Kepler-760 c,Kepler-760,5.799088e-06,0,4803,0
Kepler-760 b,Kepler-760,5.799088e-06,0,4802,0
WASP-178 b,WASP-178,5.799088e-06,0,5331,0
Kepler-1403 b,Kepler-1403,5.799088e-06,0,4362,0
WASP-177 b,WASP-177,5.799088e-06,0,5330,0
WASP-176 b,WASP-176,5.799088e-06,0,5329,0
Kepler-758 b,Kepler-758,5.799088e-06,0,4801,0
WASP-175 b,WASP-175,5.799088e-06,0,5328,0
Kepler-141 b,Kepler-141,5.799088e-06,0,4363,0
Kepler-141 c,Kepler-141,5.799088e-06,0,4364,0
WASP-174 b,WASP-174,5.799088e-06,0,5327,0
Kepler-1413 b,Kepler-1413,5.799088e-06,0,4365,0
WASP-173 A b,WASP-173 A,5.799088e-06,0,5326,0
Kepler-750 b,Kepler-750,5.799088e-06,0,4800,0
Kepler-75 b,Kepler-75,5.799088e-06,0,4799,0
Kepler-749 b,Kepler-749,5.799088e-06,0,4798,0
K2-253 b,K2-253,5.799088e-06,0,4130,0
HD 115404 A b,HD 115404 A,5.799088e-06,0,3926,0
Kepler-142 b,Kepler-142,5.799088e-06,0,4366,0
Kepler-745 b,Kepler-745,5.799088e-06,0,4797,0
Kepler-142 c,Kepler-142,5.799088e-06,0,4367,0
K2-17 b,K2-17,5.799088e-06,0,4086,0
Kepler-150 d,Kepler-150,5.799088e-06,0,4377,0
K2-107 b,K2-107,5.799088e-06,0,4055,0
WASP-140 b,WASP-140,5.799088e-06,0,5295,0
Kepler-58 b,Kepler-58,5.799088e-06,0,4724,0
Kepler-579 b,Kepler-579,5.799088e-06,0,4723,0
Kepler-578 b,Kepler-578,5.799088e-06,0,4722,0
WASP-154 b,WASP-154,5.799088e-06,0,5307,0
HD 149026 b,HD 149026,5.799088e-06,0,3940,0
HD 143105 b,HD 143105,5.799088e-06,0,3937,0
K2-138 d,K2-138,5.799088e-06,0,4068,0
K2-138 c,K2-138,5.799088e-06,0,4067,0
K2-136 c,K2-136,5.799088e-06,0,4066,0
WASP-14 b,WASP-14,5.799088e-06,0,5294,0
Kepler-570 b,Kepler-570,5.799088e-06,0,4721,0
WASP-153 b,WASP-153,5.799088e-06,0,5306,0
Kepler-57 b,Kepler-57,5.799088e-06,0,4720,0
HIP 86221 b,HIP 86221,5.799088e-06,0,4041,0
Kepler-568 b,Kepler-568,5.799088e-06,0,4719,0
Kepler-567 b,Kepler-567,5.799088e-06,0,4718,0
HD 15337 b,HD 15337,5.799088e-06,0,3942,0
Kepler-156 c,Kepler-156,5.799088e-06,0,4385,0
Kepler-156 b,Kepler-156,5.799088e-06,0,4384,0
Kepler-161 c,Kepler-161,5.799088e-06,0,4390,0
WASP-155 b,WASP-155,5.799088e-06,0,5308,0
TOI-907.01,TOI-907,5.799088e-06,0,5252,0
HD 153557 c,HD 153557,5.799088e-06,0,3944,0
Kepler-589 b,Kepler-589,5.799088e-06,0,4728,0
HD 153557 b,HD 153557,5.799088e-06,0,3943,0
Kepler-514 b,Kepler-514,5.799088e-06,0,4696,0
Kepler-535 b,Kepler-535,5.799088e-06,0,4702,0
K2-140 b,K2-140,5.799088e-06,0,4071,0
HD 158259 d,HD 158259,5.799088e-06,0,3948,0
Kepler-586 b,Kepler-586,5.799088e-06,0,4727,0
Kepler-585 b,Kepler-585,5.799088e-06,0,4726,0
WASP-157 b,WASP-157,5.799088e-06,0,5310,0
Kepler-583 b,Kepler-583,5.799088e-06,0,4725,0
K2-138 f,K2-138,5.799088e-06,0,4070,0
K2-138 e,K2-138,5.799088e-06,0,4069,0
HD 158259 c,HD 158259,5.799088e-06,0,3947,0
WASP-156 b,WASP-156,5.799088e-06,0,5309,0
Kepler-506 b,Kepler-506,5.799088e-06,0,4695,0
WASP-151 b,WASP-151,5.799088e-06,0,5305,0
Kepler-1577 b,Kepler-1577,5.799088e-06,0,4386,0
K2-149 b,K2-149,5.799088e-06,0,4073,0
Kepler-552 b,Kepler-552,5.799088e-06,0,4712,0
HIP 91258 b,HIP 91258,5.799088e-06,0,4042,0
Kepler-550 b,Kepler-550,5.799088e-06,0,4710,0
Kepler-55 f,Kepler-55,5.799088e-06,0,4709,0
WASP-148 b,WASP-148,5.799088e-06,0,5301,0
HIP 94235 b,HIP 94235,5.799088e-06,0,4043,0
Kepler-55 d,Kepler-55,5.799088e-06,0,4708,0
K2-121 b,K2-121,5.799088e-06,0,4062,0
K2-12 b,K2-12,5.799088e-06,0,4061,0
Kepler-542 b,Kepler-542,5.799088e-06,0,4704,0
K2-119 b,K2-119,5.799088e-06,0,4060,0
Kepler-548 b,Kepler-548,5.799088e-06,0,4707,0
K2-117 c,K2-117,5.799088e-06,0,4059,0
Kepler-1640 b,Kepler-1640,5.799088e-06,0,4391,0
Kepler-546 b,Kepler-546,5.799088e-06,0,4706,0
Kepler-545 b,Kepler-545,5.799088e-06,0,4705,0
HIP 97166 b,HIP 97166,5.799088e-06,0,4044,0
WASP-147 b,WASP-147,5.799088e-06,0,5300,0
Kepler-551 b,Kepler-551,5.799088e-06,0,4711,0
Kepler-553 b,Kepler-553,5.799088e-06,0,4713,0
Kepler-532 b,Kepler-532,5.799088e-06,0,4701,0
Kepler-1642 b,Kepler-1642,5.799088e-06,0,4392,0
Kepler-564 b,Kepler-564,5.799088e-06,0,4717,0
K2-133 d,K2-133,5.799088e-06,0,4065,0
WASP-150 b,WASP-150,5.799088e-06,0,5304,0
Kepler-561 c,Kepler-561,5.799088e-06,0,4716,0
K2-131 b,K2-131,5.799088e-06,0,4064,0
WASP-15 b,WASP-15,5.799088e-06,0,5303,0
WASP-149 b,WASP-149,5.799088e-06,0,5302,0
HD 1461 b,HD 1461,5.799088e-06,0,3938,0
Kepler-1642 c,Kepler-1642,5.799088e-06,0,4393,0
Kepler-541 b,Kepler-541,5.799088e-06,0,4703,0
Kepler-56 b,Kepler-56,5.799088e-06,0,4715,0
Kepler-161 b,Kepler-161,5.799088e-06,0,4389,0
HD 1461 c,HD 1461,5.799088e-06,0,3939,0
Kepler-1585 b,Kepler-1585,5.799088e-06,0,4387,0
Kepler-618 b,Kepler-618,5.799088e-06,0,4740,0
K2-126 b,K2-126,5.799088e-06,0,4063,0
Kepler-554 b,Kepler-554,5.799088e-06,0,4714,0
TOI-905 b,TOI-905,5.799088e-06,0,5251,0
K2-141 c,K2-141,5.799088e-06,0,4072,0
WASP-145 A b,WASP-145 A,5.799088e-06,0,5299,0
WASP-141 b,WASP-141,5.799088e-06,0,5296,0
WASP-142 b,WASP-142,5.799088e-06,0,5297,0
HS Psc b,HS Psc,5.799088e-06,0,4050,0
Kepler-608 b,Kepler-608,5.799088e-06,0,4735,0
K2-163 b,K2-163,5.799088e-06,0,4081,0
TOI-892 b,TOI-892,5.799088e-06,0,5249,0
HD 140901 b,HD 140901,5.799088e-06,0,3936,0
TOI-904 b,TOI-904,5.799088e-06,0,5250,0
K2-114 b,K2-114,5.799088e-06,0,4058,0
Kepler-605 b,Kepler-605,5.799088e-06,0,4734,0
Kepler-1530 b,Kepler-1530,5.799088e-06,0,4378,0
Kepler-523 b,Kepler-523,5.799088e-06,0,4698,0
Kepler-1530 c,Kepler-1530,5.799088e-06,0,4379,0
Kepler-590 b,Kepler-590,5.799088e-06,0,4729,0
Kepler-1530 d,Kepler-1530,5.799088e-06,0,4380,0
Kepler-1600 c,Kepler-1600,5.799088e-06,0,4388,0
K2-161 b,K2-161,5.799088e-06,0,4080,0
K2-160 b,K2-160,5.799088e-06,0,4079,0
Kepler-609 b,Kepler-609,5.799088e-06,0,4736,0
WASP-139 b,WASP-139,5.799088e-06,0,5293,0
IRAS 04125+2902 b,IRAS 04125+2902,5.799088e-06,0,4051,0
tau Boo b,tau Boo,5.799088e-06,0,5427,0
TOI-880.02,TOI-880,5.799088e-06,0,5248,0
WASP-159 b,WASP-159,5.799088e-06,0,5312,0
Kepler-518 b,Kepler-518,5.799088e-06,0,4697,0
K2-166 b,K2-166,5.799088e-06,0,4084,0
Kepler-50 c,Kepler-50,5.799088e-06,0,4693,0
Kepler-616 b,Kepler-616,5.799088e-06,0,4739,0
K2-165 d,K2-165,5.799088e-06,0,4083,0
HD 155918 b,HD 155918,5.799088e-06,0,3945,0
HR 8799 b,HR 8799,5.799088e-06,0,4048,0
K2-164 b,K2-164,5.799088e-06,0,4082,0
Kepler-500 b,Kepler-500,5.799088e-06,0,4694,0
Kepler-611 b,Kepler-611,5.799088e-06,0,4738,0
K2-108 b,K2-108,5.799088e-06,0,4056,0
HD 1397 b,HD 1397,5.799088e-06,0,3935,0
Kepler-610 b,Kepler-610,5.799088e-06,0,4737,0
HR 8799 c,HR 8799,5.799088e-06,0,4049,0
K2-113 b,K2-113,5.799088e-06,0,4057,0
Kepler-524 b,Kepler-524,5.799088e-06,0,4699,0
TOI-908 b,TOI-908,5.799088e-06,0,5253,0
WASP-158 b,WASP-158,5.799088e-06,0,5311,0
Kepler-598 b,Kepler-598,5.799088e-06,0,4731,0
WASP-144 b,WASP-144,5.799088e-06,0,5298,0
Kepler-592 b,Kepler-592,5.799088e-06,0,4730,0
HR 858 b,HR 858,5.799088e-06,0,4045,0
K2-105 b,K2-105,5.799088e-06,0,4054,0
HD 149143 b,HD 149143,5.799088e-06,0,3941,0
Kepler-1537 b,Kepler-1537,5.799088e-06,0,4381,0
HD 156668 b,HD 156668,5.799088e-06,0,3946,0
K2-158 b,K2-158,5.799088e-06,0,4077,0
Kepler-1541 b,Kepler-1541,5.799088e-06,0,4382,0
K2-155 c,K2-155,5.799088e-06,0,4076,0
KOI-1833 d,Kepler-968,5.799088e-06,0,4275,0
BD-08 2823 b,BD-08 2823,5.799088e-06,0,3722,0
K2-154 c,K2-154,5.799088e-06,0,4075,0
K2-154 b,K2-154,5.799088e-06,0,4074,0
Kepler-6 b,Kepler-6,5.799088e-06,0,4733,0
Kepler-599 b,Kepler-599,5.799088e-06,0,4732,0
HD 158259 e,HD 158259,5.799088e-06,0,3949,0
K2-100 b,K2-100,5.799088e-06,0,4052,0
Kepler-1543 b,Kepler-1543,5.799088e-06,0,4383,0
K2-101 b,K2-101,5.799088e-06,0,4053,0
HR 858 c,HR 858,5.799088e-06,0,4046,0
K2-159 b,K2-159,5.799088e-06,0,4078,0
HR 858 d,HR 858,5.799088e-06,0,4047,0
Kepler-526 b,Kepler-526,5.799088e-06,0,4700,0
Kepler-220 b,Kepler-220,5.727571e-06,0,5435,0
Kepler-1340 b,Kepler-1340,5.727571e-06,0,5431,0
Kepler-1693 c,Kepler-1693,5.727571e-06,0,5434,0
Kepler-334 b,Kepler-334,5.727571e-06,0,5436,0
Kepler-1263 b,Kepler-1263,5.727571e-06,0,5429,0
Kepler-1338 b,Kepler-1338,5.727571e-06,0,5430,0
Kepler-1561 b,Kepler-1561,5.727571e-06,0,5432,0
Kepler-1597 b,Kepler-1597,5.727571e-06,0,5433,0
Kepler-1215 b,Kepler-1215,5.4408406e-06,0,5440,0
Kepler-1429 b,Kepler-1429,5.4408406e-06,0,5442,0
Kepler-186 c,Kepler-186,5.4408406e-06,0,5446,0
Kepler-756 b,Kepler-756,5.4408406e-06,0,5452,0
Kepler-1275 b,Kepler-1275,5.4408406e-06,0,5441,0
Kepler-380 b,Kepler-380,5.4408406e-06,0,5450,0
K2-413 c,K2-413,5.4408406e-06,0,5437,0
Kepler-1029 b,Kepler-1029,5.4408406e-06,0,5439,0
Kepler-1826 b,Kepler-1826,5.4408406e-06,0,5445,0
Kepler-831 b,Kepler-831,5.4408406e-06,0,5453,0
K2-414 b,K2-414,5.4408406e-06,0,5438,0
TOI-1776 b,TOI-1776,5.4408406e-06,0,5454,0
Kepler-1626 b,Kepler-1626,5.4408406e-06,0,5444,0
Kepler-1565 b,Kepler-1565,5.4408406e-06,0,5443,0
Kepler-252 b,Kepler-252,5.4408406e-06,0,5448,0
Kepler-603 d,Kepler-603,5.4408406e-06,0,5451,0
Kepler-226 d,Kepler-226,5.4408406e-06,0,5447,0
Kepler-26 d,Kepler-26,5.4408406e-06,0,5449,0
LHS 1815 b,LHS 1815,5.266062e-06,0,5456,0
Kepler-1741 b,Kepler-1741,5.266062e-06,0,5455,0
TOI-3362 b,TOI-3362,5.2146074e-06,0,5460,0
Kepler-1713 b,Kepler-1713,5.2146074e-06,0,5458,0
HD 33283 b,HD 33283,5.2146074e-06,0,5457,0
TOI-5126 c,TOI-5126,5.2146074e-06,0,5461,0
XO-2 S b,XO-2 S,5.2146074e-06,0,5462,0
Kepler-885 b,Kepler-885,5.2146074e-06,0,5459,0
Kepler-299 b,Kepler-299,4.9511245e-06,0,5463,0
Kepler-129 b,Kepler-129,4.8629704e-06,0,5492,0
Kepler-305 d,Kepler-305,4.8629704e-06,0,5512,0
Kepler-378 b,Kepler-378,4.8629704e-06,0,5516,0
HD 10180 d,HD 10180,4.8629704e-06,0,5466,0
Kepler-1158 b,Kepler-1158,4.8629704e-06,0,5486,0
Kepler-838 b,Kepler-838,4.8629704e-06,0,5529,0
Kepler-1382 b,Kepler-1382,4.8629704e-06,0,5495,0
Kepler-837 b,Kepler-837,4.8629704e-06,0,5528,0
Kepler-250 d,Kepler-250,4.8629704e-06,0,5508,0
Kepler-784 c,Kepler-784,4.8629704e-06,0,5526,0
Kepler-139 b,Kepler-139,4.8629704e-06,0,5496,0
Kepler-248 c,Kepler-248,4.8629704e-06,0,5507,0
Kepler-769 c,Kepler-769,4.8629704e-06,0,5525,0
Kepler-450 c,Kepler-450,4.8629704e-06,0,5518,0
HD 16417 b,HD 16417,4.8629704e-06,0,5469,0
Kepler-245 c,Kepler-245,4.8629704e-06,0,5506,0
Kepler-306 d,Kepler-306,4.8629704e-06,0,5513,0
Kepler-131 b,Kepler-131,4.8629704e-06,0,5493,0
K2-259 b,K2-259,4.8629704e-06,0,5477,0
Kepler-170 c,Kepler-170,4.8629704e-06,0,5501,0
Kepler-534 b,Kepler-534,4.8629704e-06,0,5519,0
HD 15337 c,HD 15337,4.8629704e-06,0,5468,0
Kepler-698 b,Kepler-698,4.8629704e-06,0,5523,0
Kepler-751 b,Kepler-751,4.8629704e-06,0,5524,0
Kepler-959 b,Kepler-959,4.8629704e-06,0,5530,0
Kepler-961 b,Kepler-961,4.8629704e-06,0,5532,0
Kepler-400 c,Kepler-400,4.8629704e-06,0,5517,0
Kepler-277 b,Kepler-277,4.8629704e-06,0,5511,0
HD 183579 b,HD 183579,4.8629704e-06,0,5470,0
MOA-2011-BLG-262L b,MOA-2011-BLG-262L,4.8629704e-06,0,5534,0
Kepler-1492 b,Kepler-1492,4.8629704e-06,0,5497,0
Kepler-1068 b,Kepler-1068,4.8629704e-06,0,5482,0
Kepler-191 c,Kepler-191,4.8629704e-06,0,5505,0
HD 73344 b,HD 73344,4.8629704e-06,0,5473,0
Kepler-1819 b,Kepler-1819,4.8629704e-06,0,5504,0
Kepler-1500 b,Kepler-1500,4.8629704e-06,0,5498,0
Kepler-107 e,Kepler-107,4.8629704e-06,0,5483,0
