planet_name,host_star_name,radius_earth,pl_radj,mass_earth,pl_massj,orbital_period,semimajor_axis,eq_temp_k,density,star_temp_k,star_luminosity,star_metallicity,star_spectype,habitability_score,stellar_compatibility,orbital_stability,star_A,star_B,star_F,star_G,star_K,star_M,star_Unknown,radius_earth_scaled,mass_earth_scaled,orbital_period_scaled,semimajor_axis_scaled,eq_temp_k_scaled,density_scaled,star_temp_k_scaled,star_luminosity_scaled,star_metallicity_scaled,habitable_binary,habitability_probability,habitability_rank
Kepler-174 d,Kepler-174,2.1,0.18734977,196.050555,,247.354265,0.6448,194.0,1.33,4590.0,-0.02687,-0.64,G0 V,0.7858692102011486,1.0,5.078256746065205,False,False,False,True,False,False,False,-0.2580645161290321,0.0,7.736264266034483,2.704425309621705,-1.7478753541076488,0.0,-1.0795734208367511,0.0,-2.952380952380953,0,0.0029247748,64
Kepler-369 c,Kepler-369,1.32,0.11776272,196.050555,,14.87153514,0.0894,339.0,1.33,3591.0,-0.02687,-0.1,G0 V,0.916046178631988,1.0,0.8456601950805263,False,False,False,True,False,False,False,-0.8870967741935482,0.0,0.1239093283510618,-0.0719847032505593,-1.3371104815864023,0.0,-2.172272354388843,0.0,-0.380952380952381,0,0.0028112384,65
LP 791-18 d,LP 791-18,1.032,0.09206903,0.9,0.00283172,2.753436,0.01992,395.5,1.33,2960.0,-2.63827,-0.09,M(6.1 +/- 0.7) V,0.9083980938751676,0.5,0.053397102694126,False,False,False,False,False,True,False,-1.1193548387096772,-195.150555,-0.2728826048788477,-0.4193108964345077,-1.1770538243626063,0.0,-2.862455564670495,-2.6114,-0.3333333333333333,0,0.0026513934,66
TRAPPIST-1 c,TRAPPIST-1,1.056,0.09421001,1.38,0.00434194,2.4218233,0.01521,341.9,6.45,2559.0,-3.28067,0.04,G0 V,0.9457964519744798,1.0,0.0361737030301861,False,False,False,True,False,False,False,-1.0999999999999996,-194.670555,-0.2837408461588072,-0.4428558931227114,-1.3288951841359773,5.12,-3.3010664479081213,-3.2538,0.2857142857142857,0,0.002613126,67
TOI-715 b,TOI-715,1.71453082,0.15296046,196.050555,,19.28795790989,0.1038,235.04,1.33,3075.0,-0.02687,-0.02,G0 V,0.8657375669622791,1.0,1.099308723116859,False,False,False,True,False,False,False,-0.568926758064516,0.0,0.2685195439120846,0.0,-1.631614730878187,0.0,-2.7366694011484825,0.0,0.0,0,0.0025279808,68
Kepler-712 c,Kepler-712,4.48,0.39967952,196.050555,,226.89047,0.6676,244.0,1.33,5330.0,-0.02687,-0.4,G0 V,0.7164451896556331,1.0,5.0269814827061925,False,False,False,True,False,False,False,1.6612903225806452,0.0,7.066203005975296,2.818401089768424,-1.6062322946175638,0.0,-0.2701668033907574,0.0,-1.809523809523809,0,0.0024945983,69
Kepler-267 d,Kepler-267,2.01,0.1793205,196.050555,,28.46462622,0.1439,303.0,1.33,3807.0,-0.02687,-0.26,G0 V,0.8778672024642316,1.0,1.628467635834257,False,False,False,True,False,False,False,-0.3306451612903226,0.0,0.5689980197283993,0.2004574028019045,-1.4390934844192635,0.0,-1.9360131255127155,0.0,-1.142857142857143,0,0.0024278897,70
Kepler-737 b,Kepler-737,1.83,0.16326195,196.050555,,28.59914031,0.1422,298.0,1.33,3755.0,-0.02687,-0.26,G0 V,0.8975015735936678,1.0,1.6227090109708908,False,False,False,True,False,False,False,-0.475806451612903,0.0,0.5734025146249283,0.1919592086681579,-1.453257790368272,0.0,-1.9928903472791903,0.0,-1.142857142857143,0,0.0024226662,71
Kepler-991 b,Kepler-991,2.29,0.20430047,196.050555,,82.5342519,0.3067,252.0,1.33,4237.0,-0.02687,-0.48,G0 V,0.8363005710653062,1.0,3.2700728068115965,False,False,False,True,False,False,False,-0.1048387096774192,0.0,2.339439988780054,1.0142844645512827,-1.5835694050991502,0.0,-1.465682253213016,0.0,-2.1904761904761902,0,0.0024037985,72
Kepler-1593 b,Kepler-1593,1.74,0.15523267,196.050555,,174.510276,0.4836,186.0,1.33,4367.0,-0.02687,-1.46,G0 V,0.8030335653870141,1.0,4.447266114851003,False,False,False,True,False,False,False,-0.5483870967741934,0.0,5.351079354971915,1.8985965482335,-1.7705382436260624,0.0,-1.323489198796828,0.0,-6.857142857142857,0,0.0023771534,73
Kepler-174 c,Kepler-174,1.46,0.1302527,196.050555,,44.0004287,0.2039,346.0,1.33,4590.0,-0.02687,-0.64,G0 V,0.8955406808519514,1.0,2.2997498185925807,False,False,False,True,False,False,False,-0.7741935483870966,0.0,1.0776983554080448,0.5003936663459014,-1.3172804532577904,0.0,-1.0795734208367511,0.0,-2.952380952380953,0,0.0023762274,74
Kepler-1143 c,Kepler-1143,3.21,0.28637751,196.050555,,210.630591,0.605,230.0,1.33,4905.0,-0.02687,-0.4,G0 V,0.7590705984180216,1.0,4.855395747096022,False,False,False,True,False,False,False,0.6370967741935483,0.0,6.533793694254281,2.5054675881375204,-1.6458923512747876,0.0,-0.7350287120590648,0.0,-1.809523809523809,0,0.002009687,75
K2-18 b,K2-18,2.38,0.21232938,7.96,0.02504484,32.93963,0.143,235.0,3.3,3457.0,-0.02687,-0.02,G0 V,0.8132540591638476,1.0,1.742283310568197,False,False,False,True,False,False,False,-0.032258064516129,-188.090555,0.7155263968743015,0.1959583588487445,-1.631728045325779,1.97,-2.318840579710145,0.0,0.0,0,0.0019793164,76
TOI-5728 b,TOI-5728,1.1269607,0.10054087,196.050555,,11.49745590357,0.1038,349.15,1.33,3444.0,-0.02687,-0.02,G0 V,0.9309767324302984,1.0,0.7854692288840477,False,False,False,True,False,False,False,-1.0427736290322578,0.0,0.0134293423708549,0.0,-1.3083569405099151,0.0,-2.333059885151764,0.0,0.0,0,0.0019513478,77
TOI-1227 b,TOI-1227,6.45224486,0.57563172,196.050555,,27.36137783684,0.1038,243.77,1.33,3050.0,-0.02687,-0.02,G0 V,0.6561678618507512,1.0,1.3455012775004591,False,False,False,True,False,False,False,3.2518103709677417,0.0,0.5328735373546044,0.0,-1.606883852691218,0.0,-2.7640142193054418,0.0,0.0,0,0.0018895199,78
Teegarden's Star b,Teegarden's Star,2.42,,196.050555,,4.90634,0.0259,277.0,1.33,3034.0,-3.14146,-0.11,G0 V,0.8492350555321052,1.0,0.1196250767232146,False,False,False,True,False,False,False,0.0,0.0,-0.2023884679396111,-0.3894172488346226,-1.5127478753541077,0.0,-2.7815149029258954,-3.11459,-0.4285714285714285,0,0.0018666161,79
TOI-2257 b,TOI-2257,2.22536959,0.19853452,196.050555,,35.18964443753,0.1038,230.78,1.33,3446.0,-0.02687,-0.02,G0 V,0.8197745619794479,1.0,1.5374444922175357,False,False,False,True,False,False,False,-0.1569600080645159,0.0,0.7892002930974954,0.0,-1.6436827195467425,0.0,-2.330872299699207,0.0,0.0,0,0.001858855,80
HD 40307 g,HD 40307,2.42,,196.050555,,196.343,0.6069,255.0,1.33,4867.44,-0.58545,-0.3231,G0 V,0.8299047378095137,1.0,4.788828904216421,False,False,False,True,False,False,False,0.0,0.0,6.065964475447588,2.5149655698164137,-1.575070821529745,0.0,-0.7761115668580808,-0.5585800000000001,-1.4433333333333334,0,0.001814436,81
Kepler-1840 b,Kepler-1840,2.55,0.22749615,196.050555,,131.187711,0.4471,249.0,1.33,4696.0,-0.02687,-0.3,G0 V,0.8155675237755223,1.0,4.08856163307484,False,False,False,True,False,False,False,0.1048387096774192,0.0,3.932536387115952,1.7161353212442354,-1.5920679886685551,0.0,-0.963631391851244,0.0,-1.3333333333333333,0,0.001814436,82
Kepler-333 c,Kepler-333,1.16,0.10348845,196.050555,,24.0884178,0.1384,386.0,1.33,4213.0,-0.02687,-0.2,G0 V,0.8994296780417637,1.0,1.4664532982354466,False,False,False,True,False,False,False,-1.0161290322580645,0.0,0.4257045725360859,0.1729632453103715,-1.2039660056657224,0.0,-1.491933278643697,0.0,-0.8571428571428573,0,0.0017999806,83
Kepler-445 b,Kepler-445,0.92,0.08207704,196.050555,,2.984157711,0.0217,401.0,1.33,3157.0,-0.02687,0.26,G0 V,0.8976581417546816,1.0,0.0627458737380852,False,False,False,True,False,False,False,-1.2096774193548383,0.0,-0.2653279122914918,-0.4104127872827024,-1.161473087818697,0.0,-2.646978397593656,0.0,1.3333333333333337,0,0.0017949569,84
Kepler-1418 b,Kepler-1418,1.32,0.11776272,196.050555,,22.4764425,0.1309,419.0,1.33,4560.0,-0.02687,-0.7,G0 V,0.8590453974226645,1.0,1.371730400445722,False,False,False,True,False,False,False,-0.8870967741935482,0.0,0.372922466347948,0.1354712123673718,-1.1104815864022664,0.0,-1.1123872026251025,0.0,-3.238095238095238,0,0.0017665008,85
TOI-1266 d,TOI-1266,2.42,,3.68,0.01157857,32.509,0.1513,288.0,1.33,3563.0,-1.58021,-0.109,M2,0.8582150150509917,0.5,1.7781019112589775,False,False,False,False,False,True,False,0.0,-192.370555,0.7014259584942607,0.2374495419723307,-1.481586402266289,0.0,-2.2028985507246377,-1.55334,-0.4238095238095238,0,0.0015935428,86
GJ 536 c,GJ 536,2.42,,196.050555,,32.761,0.1617,290.5,1.33,3641.0,-1.35291,-0.08,G0 V,0.8562288122123104,1.0,1.8401453770937424,False,False,False,True,False,False,False,0.0,0.0,0.7096773819245148,0.289438494319957,-1.4745042492917848,0.0,-2.117582718074925,-1.32604,-0.2857142857142857,0,0.0014070824,87
GJ 357 d,GJ 357,2.42,,196.050555,,55.661,0.204,219.6,1.33,3505.0,-1.79833,-0.12,M2.5 V,0.7942667690309945,0.5,2.514048212893841,False,False,False,False,False,True,False,0.0,0.0,1.4595091142769645,0.5008935601184747,-1.675354107648725,0.0,-2.266338528848783,-1.77146,-0.4761904761904761,0,0.0013302168,88
Kepler-368 c,Kepler-368,1.42,0.12668413,196.050555,,72.381301,0.3115,376.0,1.33,5501.0,-0.02687,-0.48,G0 V,0.8777529053112614,1.0,3.158988879515318,False,False,False,True,False,False,False,-0.8064516129032256,0.0,2.00699436599244,1.0382793656348026,-1.2322946175637397,0.0,-0.0831282471971561,0.0,-2.1904761904761902,0,0.0012751325,89
Kepler-331 d,Kepler-331,1.92,0.17129122,196.050555,,32.1340737,0.1607,345.0,1.33,4345.0,-0.02687,-0.86,G0 V,0.8535608355448393,1.0,1.8187170990526669,False,False,False,True,False,False,False,-0.4032258064516128,0.0,0.6891494677941081,0.2844395565942237,-1.320113314447592,0.0,-1.347552638774952,0.0,-4.0,0,0.0012154828,90
Kepler-26 e,Kepler-26,2.13,0.1900262,196.050555,,46.82767725,0.2068,276.0,1.33,3879.0,-0.02687,-0.12,G0 V,0.8700946504495181,1.0,2.3687438934542087,False,False,False,True,False,False,False,-0.2338709677419354,0.0,1.17027305750575,0.514890585750528,-1.5155807365439091,0.0,-1.8572600492206728,0.0,-0.4761904761904761,0,0.0011817901,91
Kepler-309 c,Kepler-309,1.87,0.16683051,196.050555,,105.3582299,0.351,204.0,1.33,3883.0,-0.02687,-0.28,G0 V,0.816204651510913,1.0,3.637079154771092,False,False,False,True,False,False,False,-0.4435483870967739,0.0,3.086782476243556,1.2357374058012671,-1.7195467422096318,0.0,-1.8528848783155591,0.0,-1.238095238095238,0,0.0011757347,92
Kepler-155 c,Kepler-155,1.76,0.15701695,196.050555,,52.6615836,0.2267,271.0,1.33,3985.0,-0.02687,-0.22,G0 V,0.8973435829617217,1.0,2.560198165489329,False,False,False,True,False,False,False,-0.5322580645161289,0.0,1.361296992213281,0.6143694464926204,-1.5297450424929178,0.0,-1.7413180202351657,0.0,-0.9523809523809524,0,0.0011678176,93
Kepler-1746 b,Kepler-1746,5.06,0.45142374,196.050555,,321.2125073,0.8767,268.0,1.33,5982.0,-0.02687,-0.5,G0 V,0.714952188457102,1.0,5.644057258159447,False,False,False,True,False,False,False,2.129032258064516,0.0,10.15465962727099,3.863678968219253,-1.538243626062323,0.0,0.4429860541427399,0.0,-2.2857142857142856,0,0.0011638879,94
Kepler-1348 b,Kepler-1348,1.48,0.13203698,196.050555,,27.5722742,0.1716,570.0,1.33,5977.0,-0.02687,-0.56,G0 V,0.7599502275253246,1.0,1.7459602220298722,False,False,False,True,False,False,False,-0.7580645161290321,0.0,0.5397790738321194,0.3389279778047164,-0.6827195467422096,0.0,0.4375170905113481,0.0,-2.571428571428572,0,0.0011603859,95
Kepler-138 d,Kepler-138,1.51,0.13471341,2.1,0.00660734,23.0923,0.1288,345.0,3.6,3841.0,-1.25181,-0.18,G0 V,0.8911721007504495,1.0,1.3798456729538005,False,False,False,True,False,False,False,-0.7338709677419353,-193.950555,0.3930879465273039,0.124973443143332,-1.320113314447592,2.27,-1.8988241728192508,-1.22494,-0.761904761904762,0,0.001082688,96
Kepler-1478 b,Kepler-1478,1.4,0.12489985,196.050555,,26.0840594,0.1681,598.0,1.33,6081.0,-0.02687,-0.5,G0 V,0.7540190743198738,1.0,1.6835672416000451,False,False,False,True,False,False,False,-0.8225806451612901,0.0,0.4910493497449337,0.3214316957646499,-0.603399433427762,0.0,0.5512715340442986,0.0,-2.2857142857142856,0,0.001069025,97
Kepler-1260 b,Kepler-1260,1.45,0.12936056,196.050555,,19.1187753,0.1305,673.0,1.33,5923.0,-0.02687,-0.64,G0 V,0.7177120385712802,1.0,1.251333426229406,False,False,False,True,False,False,False,-0.7822580645161289,0.0,0.2629798718833628,0.1334716372770786,-0.3909348441926346,0.0,0.3784522832923161,0.0,-2.952380952380953,0,0.0010135638,98
Kepler-138 e,Kepler-138,2.42,,0.43,0.00135293,38.23,0.1803,292.0,1.33,3841.0,-1.25181,-0.18,G0 V,0.8550434030620958,1.0,2.065959693603864,False,False,False,True,False,False,False,0.0,-195.620555,0.8887529166072895,0.3824187360185959,-1.4702549575070822,0.0,-1.8988241728192508,-1.22494,-0.761904761904762,0,0.0010037788,99
Kepler-315 c,Kepler-315,3.64,0.32473961,196.050555,,265.467621,0.7584,269.0,1.33,5724.0,-0.02687,-0.4,G0 V,0.7722748866133404,1.0,5.309903209550486,False,False,False,True,False,False,False,0.9838709677419356,0.0,8.32936335372866,3.2723046352650056,-1.5354107648725213,0.0,0.1607875307629204,0.0,-1.809523809523809,0,0.0009562119,100
Kepler-1690 b,Kepler-1690,2.51,0.22392759,196.050555,,234.635379,0.7143,273.0,1.33,5735.0,-0.02687,-0.3,G0 V,0.8396222785635055,1.0,5.127529349361897,False,False,False,True,False,False,False,0.0725806451612901,0.0,7.319800321799841,3.0518514815601683,-1.5240793201133145,0.0,0.1728192507519825,0.0,-1.3333333333333333,0,0.0009562119,101
Kepler-159 c,Kepler-159,2.68,0.23909359,196.050555,,43.62049866,0.19491,275.0,1.33,3894.0,-0.02687,-0.28,M0 V,0.8300398974619616,0.5,2.251509816293712,False,False,False,False,False,True,False,0.2096774193548388,0.0,1.0652580235274365,0.4554532161915592,-1.518413597733711,0.0,-1.840853158326497,0.0,-1.238095238095238,0,0.00093667273,102
GJ 1002 b,GJ 1002,2.42,,196.050555,,10.3465,0.0457,230.9,1.33,3024.0,-2.85201,-0.25,M5.5 V,0.806323275666614,0.5,0.3871891488610541,False,False,False,False,False,True,False,0.0,0.0,-0.0242572628271874,-0.2904382818651037,-1.643342776203966,0.0,-2.792452830188679,-2.82514,-1.0952380952380951,0,0.0009240369,103
GJ 667 C f,GJ 667 C,2.42,,196.050555,,39.026,0.156,811.0,1.33,3350.0,-1.863,-0.55,M1.5 V,0.6074189989431872,0.5,1.9584111139487703,False,False,False,False,False,True,False,0.0,0.0,0.9148169366488856,0.2609445492832772,0.0,0.0,-2.4358764014219307,-1.83613,-2.523809523809524,0,0.0009200778,104
K2-332 b,K2-332,2.2,0.19627119,196.050555,,17.70632,0.1038,266.0,1.33,3315.0,-0.02687,0.09,G0 V,0.8558759128715053,1.0,1.0430699856290844,False,False,False,True,False,False,False,-0.1774193548387094,0.0,0.2167307974523848,0.0,-1.5439093484419264,0.0,-2.4741591468416737,0.0,0.5238095238095238,0,0.0009174053,105
Kepler-993 b,Kepler-993,2.22,0.19805548,196.050555,,22.08557563,0.1165,301.0,1.33,3635.0,-0.02687,-0.2,G0 V,0.8627182222318602,1.0,1.2733970598040327,False,False,False,True,False,False,False,-0.1612903225806449,0.0,0.3601240217081541,0.0634865091168127,-1.4447592067988668,0.0,-2.124145474432595,0.0,-0.8571428571428573,0,0.00091499934,106
Kepler-1097 b,Kepler-1097,3.12,0.27834824,196.050555,,187.747029,0.5791,267.0,1.33,5303.0,-0.02687,-0.4,G0 V,0.7972337370494975,1.0,4.697970896924908,False,False,False,True,False,False,False,0.5645161290322581,0.0,5.7845002035619375,2.3759951010410285,-1.5410764872521243,0.0,-0.2996992070002734,0.0,-1.809523809523809,0,0.00091030326,107
Kepler-397 c,Kepler-397,5.7,0.50852081,196.050555,,135.4977745,0.4663,273.0,1.33,5114.0,-0.02687,-0.4,G0 V,0.6983371771796266,1.0,4.161732336775349,False,False,False,True,False,False,False,2.6451612903225805,0.0,4.073664001996041,1.8121149255783144,-1.5240793201133145,0.0,-0.5064260322668854,0.0,-1.809523809523809,0,0.00091030326,108
TRAPPIST-1 b,TRAPPIST-1,1.086,0.09688643,0.85,0.00267439,1.51087081,0.01111,400.1,3.6,2559.0,-3.28067,0.04,G0 V,0.8984034629733686,1.0,0.0166464505307854,False,False,False,True,False,False,False,-1.075806451612903,-195.200555,-0.3135688410787844,-0.4633515377982179,-1.1640226628895185,2.27,-3.3010664479081213,-3.2538,0.2857142857142857,0,0.0008630151,109
TOI-7166 b,TOI-7166,2.10045494,0.18739036,196.050555,,12.92281113051,0.1038,264.58,1.33,3166.0,-0.02687,-0.02,G0 V,0.8623328694768163,1.0,0.8507438285047647,False,False,False,True,False,False,False,-0.2576976290322579,0.0,0.0601008087042191,0.0,-1.547932011331445,0.0,-2.637134263057151,0.0,0.0,0,0.00081090303,110
TOI-198 b,TOI-198,1.44,0.12846842,196.050555,,10.2152,0.1,368.0,1.33,3650.0,-0.02687,-0.7,M0 V,0.8813936611871018,0.5,0.7038497036930809,False,False,False,False,False,True,False,-0.7903225806451611,0.0,-0.0285565163843,-0.0189959633577864,-1.254957507082153,0.0,-2.1077385835384197,0.0,-3.238095238095238,0,0.0007987098,111
Teegarden's Star c,Teegarden's Star,2.42,,196.050555,,11.416,0.0455,209.0,1.33,3034.0,-3.14146,-0.11,G0 V,0.7823025597942238,1.0,0.4183339482441558,False,False,False,True,False,False,False,0.0,0.0,0.0107621711357358,-0.2914380694102503,-1.7053824362606231,0.0,-2.7815149029258954,-3.11459,-0.4285714285714285,0,0.00076622015,112
Kepler-1464 b,Kepler-1464,1.53,0.13649769,196.050555,,31.7785901,0.1803,564.0,1.33,5638.0,-0.02687,-0.42,G0 V,0.7584815929385373,1.0,1.906527563777332,False,False,False,True,False,False,False,-0.7177419354838708,0.0,0.6775096038809689,0.3824187360185959,-0.6997167138810199,0.0,0.0667213563029805,0.0,-1.9047619047619049,0,0.0007634058,113
Kepler-1653 b,Kepler-1653,1.73,0.15434053,196.050555,,140.252515,0.4651,257.0,1.33,4771.0,-0.02687,-0.22,G0 V,0.8869115983437482,1.0,4.193155346036716,False,False,False,True,False,False,False,-0.5564516129032256,0.0,4.229352006624921,1.8061162003074347,-1.5694050991501416,0.0,-0.8815969373803664,0.0,-0.9523809523809524,0,0.00076081307,114
L 98-59 c,L 98-59,1.385,0.12356164,2.22,0.0069849,3.6906777,0.0304,553.0,4.57,3415.0,-1.94769,-0.46,M3 V,0.7767290180275733,0.5,0.1063369806326909,False,False,False,False,False,True,False,-0.8346774193548385,-193.830555,-0.2421938028026924,-0.3669220290688229,-0.7308781869688386,3.24,-2.3647798742138364,-1.92082,-2.095238095238096,0,0.00075070804,115
Kepler-399 c,Kepler-399,1.58,0.1409584,196.050555,,26.6757054,0.1558,508.0,1.33,5500.0,-0.02687,-0.82,G0 V,0.7822029868127877,1.0,1.6401756119923712,False,False,False,True,False,False,False,-0.6774193548387094,0.0,0.5104220547719815,0.2599447617381306,-0.8583569405099151,0.0,-0.0842220399234345,0.0,-3.809523809523809,0,0.0007266534,116
Kepler-1397 b,Kepler-1397,1.37,0.12222342,196.050555,,47.449955,0.2451,499.0,1.33,5869.0,-0.02687,-0.38,G0 V,0.8062501658326001,1.0,2.536073667200866,False,False,False,True,False,False,False,-0.8467741935483868,0.0,1.1906487607060507,0.7063499006461127,-0.8838526912181303,0.0,0.3193874760732841,0.0,-1.7142857142857142,0,0.00071278523,117
TOI-6478 b,TOI-6478,4.5351,0.40459522,196.050555,,1462.2115148,0.1038,37.0,1.33,3275.0,-0.02687,-0.02,G0 V,0.3389878724981504,1.0,5.028982976127871,False,False,False,True,False,False,False,1.7057258064516123,0.0,47.51523877164438,0.0,-2.1926345609065154,0.0,-2.5179108558928083,0.0,0.0,0,0.0006965462,118
KIC 9663113 b,KIC 9663113,3.78,0.33722959,196.050555,,572.383277,1.3337,232.0,1.33,6065.0,-0.02687,-0.28,G0 V,0.7339761177328248,1.0,6.639074959663269,False,False,False,True,False,False,False,1.0967741935483868,0.0,18.378930953054795,6.148193508879364,-1.640226628895184,0.0,0.5337708504238446,0.0,-1.238095238095238,0,0.0006908729,119
GJ 251 c,GJ 251,2.42,,196.050555,,53.647,0.196,216.0,1.33,3342.0,-1.80967,0.07,G0 V,0.7902774249816834,1.0,2.443634206608757,False,False,False,True,False,False,False,0.0,0.0,1.3935632143224737,0.4609020583126085,-1.6855524079320112,0.0,-2.4446267432321576,-1.7828,0.4285714285714286,0,0.0006717674,120
Kepler-1635 b,Kepler-1635,3.24,0.28905394,196.050555,,469.61309,1.117,200.0,1.33,5474.0,-0.02687,-0.28,G0 V,0.7257578972000138,1.0,6.264460215719746,False,False,False,True,False,False,False,0.6612903225806452,0.0,15.013850282644524,5.06492370371296,-1.7308781869688386,0.0,-0.1126606508066721,0.0,-1.238095238095238,0,0.0006656424,121
Kepler-383 c,Kepler-383,1.39,0.12400771,196.050555,,31.2009333,0.1709,420.0,1.33,4710.0,-0.02687,-0.16,G0 V,0.8511544670456054,1.0,1.845653965209019,False,False,False,True,False,False,False,-0.8306451612903225,0.0,0.6585949576342802,0.3354287213967031,-1.1076487252124645,0.0,-0.948318293683347,0.0,-0.6666666666666667,0,0.000654029,122
Kepler-867 b,Kepler-867,3.79,0.33812173,196.050555,,150.242127,0.5154,291.0,1.33,5514.0,-0.02687,-0.42,G0 V,0.7774830406579978,1.0,4.362267607688644,False,False,False,True,False,False,False,1.1048387096774193,0.0,4.556449302323123,2.0575627679118185,-1.473087818696884,0.0,-0.0689089417555373,0.0,-1.9047619047619049,0,0.00064920273,123
TOI-244 b,TOI-244,1.52,0.13560555,2.68,0.00843222,7.397225,0.0559,458.0,4.2,3433.0,-1.64264,-0.39,M2.5 V,0.815276925055332,0.5,0.3460723487999584,False,False,False,False,False,True,False,-0.725806451612903,-193.370555,-0.1208275677369591,-0.2394491170626242,-1.0,2.87,-2.345091605140826,-1.6157700000000002,-1.761904761904762,0,0.00064178114,124
Kepler-283 c,Kepler-283,2.09,0.18645763,196.050555,,92.7388,0.337,247.0,1.33,4327.0,-0.02687,-0.02,G0 V,0.8465059721339746,1.0,3.473610305652141,False,False,False,True,False,False,False,-0.2661290322580645,0.0,2.673575097063761,1.1657522776410012,-1.5977337110481586,0.0,-1.3672409078479628,0.0,0.0,0,0.0006185761,125
K2-3 c,K2-3,1.582,0.14113683,2.68,0.00843222,24.646729,0.1357,371.8,3.7,3844.0,-1.23136,-0.157,M V,0.8646223609067699,0.5,1.4689247467803783,False,False,False,False,False,True,False,-0.675806451612903,-193.370555,0.4439857714132814,0.1594661134508916,-1.2441926345609065,2.37,-1.895542794640416,-1.20449,-0.6523809523809525,0,0.0005984762,126
Kepler-1455 b,Kepler-1455,1.93,0.17218307,196.050555,,49.27668,0.2149,298.0,1.33,3950.0,-1.247,-0.21,G0 V,0.8886629643615388,1.0,2.4501045662034238,False,False,False,True,False,False,False,-0.3951612903225805,0.0,1.2504625760458554,0.5553819813289675,-1.453257790368272,0.0,-1.7796007656549084,-1.2201300000000002,-0.9047619047619048,0,0.0005791556,127
GJ 1289 b,GJ 1289,2.42,,196.050555,,111.74,0.27,150.0,1.33,3296.0,-0.02687,0.02,M4.5 Ve,0.7009181898308325,0.5,3.4394496773326098,False,False,False,False,False,True,False,0.0,0.0,3.295745521202423,0.8308234500168714,-1.872521246458924,0.0,-2.4949412086409626,0.0,0.1904761904761905,0,0.00057779404,128
Kepler-1750 b,Kepler-1750,4.83,0.43090448,196.050555,,205.912082,0.6469,297.0,1.33,5717.0,-0.02687,-0.3,G0 V,0.7310980927398252,1.0,4.899364948602302,False,False,False,True,False,False,False,1.943548387096774,0.0,6.379292044577835,2.714923078845745,-1.4560906515580736,0.0,0.1531309816789718,0.0,-1.3333333333333333,0,0.00056701974,129
Kepler-81 d,Kepler-81,1.39,0.12400771,196.050555,,20.83798,0.128,427.0,1.33,4500.0,-0.02687,-0.02,G0 V,0.8466861257747229,1.0,1.299445181884585,False,False,False,True,False,False,False,-0.8306451612903225,0.0,0.3192730700698028,0.1209742929627454,-1.0878186968838528,0.0,-1.1780147662018048,0.0,0.0,0,0.00056226144,130
Kepler-1388 e,Kepler-1388,2.09,0.18645763,196.050555,,37.6327084,0.1793,294.0,1.33,3903.0,-0.02687,-0.2,G0 V,0.8785118298212319,1.0,2.047375969439564,False,False,False,True,False,False,False,-0.2661290322580645,0.0,0.8691953535004089,0.3774197982928626,-1.4645892351274787,0.0,-1.831009023789992,0.0,-0.8571428571428573,0,0.0005392699,131
Kepler-22 b,Kepler-22,2.1,0.18734977,9.1,0.0286318,289.863876,0.812,279.0,5.2,5596.0,-0.02687,-0.255,G0 V,0.8750599874088834,1.0,5.465396120303842,False,False,False,True,False,False,False,-0.2580645161290321,-186.950555,9.12818807641696,3.54024769736431,-1.5070821529745042,3.87,0.020782061799289,0.0,-1.119047619047619,0,0.00052826083,132
GJ 514 b,GJ 514,2.42,,196.050555,,140.43,0.422,202.0,1.33,3728.0,-1.36653,-0.14,M0.5-1.0 V,0.7740254420024559,0.5,4.098692761752497,False,False,False,False,False,True,False,0.0,0.0,4.235163529988091,1.59066198432833,-1.725212464589235,0.0,-2.0224227508887065,-1.33966,-0.5714285714285715,0,0.0005160664,133
KIC 5437945 b,KIC 5437945,6.7,0.59773499,196.050555,,440.786134,1.1455,308.0,1.33,6340.0,-0.02687,-0.38,G0 V,0.668671744176384,1.0,6.226379574927053,False,False,False,True,False,False,False,3.451612903225806,0.0,14.069947821686975,5.20739342889636,-1.424929178470255,0.0,0.8345638501503965,0.0,-1.7142857142857142,0,0.0004984318,134
Kepler-1536 b,Kepler-1536,2.98,0.26585825,196.050555,,364.758031,0.8507,166.0,1.33,4386.0,-0.02687,-0.26,G0 V,0.6952017660947752,1.0,5.740755975525016,False,False,False,True,False,False,False,0.4516129032258064,0.0,11.580503097671237,3.733706587350188,-1.8271954674220965,0.0,-1.302707136997539,0.0,-1.142857142857143,0,0.00048653077,135
